<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.07	11:00:00	603500.42	604808.02	602094.81	603438.87	1798	0	6905
2023.01.07	11:30:00	603275.37	605285.88	600245.24	600388.09	1800	0	6905
2023.01.07	12:00:00	600325.97	600810.07	597755.93	598101.79	1800	0	6905
2023.01.07	12:30:00	598086.84	598574.67	594462.54	597768.91	1800	0	6905
2023.01.07	13:00:00	597830.56	599497.75	596616.57	597189.31	1799	0	6905
2023.01.07	13:30:00	597207.64	601704.21	597193.71	600889.81	1799	0	6905
2023.01.07	14:00:00	600867.55	602760.99	600289.92	602198.16	1800	0	6905
2023.01.07	14:30:00	602143.28	603306.67	601523.59	603115.42	1800	0	6905
2023.01.07	15:00:00	603127.45	606855.01	602466.73	605022.00	1800	0	6905
2023.01.07	15:30:00	604987.68	605511.63	600805.45	600866.12	1800	0	6905
2023.01.07	16:00:00	600882.32	604619.45	600705.92	604317.95	1800	0	6905
2023.01.07	16:30:00	604338.93	604648.77	601642.35	602180.92	1800	0	6905
2023.01.07	17:00:00	602216.96	604258.63	601540.43	602943.89	1800	0	6905
2023.01.07	17:30:00	602859.74	603992.90	601044.86	601544.52	1800	0	6905
2023.01.07	18:00:00	601530.12	606611.28	601470.88	606177.39	1800	0	6905
2023.01.07	18:30:00	606121.49	608612.86	605053.68	607092.73	1800	0	6905
2023.01.07	19:00:00	607153.41	608489.95	606360.96	608134.16	1799	0	6905
2023.01.07	19:30:00	608159.44	608384.63	604521.96	604589.04	1800	0	6905
2023.01.07	20:00:00	604702.08	606371.13	604030.66	604756.18	1800	0	6905
2023.01.07	20:30:00	604773.45	606353.93	601757.70	602458.79	1800	0	6905
2023.01.07	21:00:00	602446.46	603393.69	601212.85	602521.49	1800	0	6905
2023.01.07	21:30:00	602518.37	606450.53	601540.78	605970.37	1800	0	6905
2023.01.07	22:00:00	606013.72	606284.18	601559.24	601670.99	1799	0	6905
2023.01.07	22:30:00	601718.08	601978.73	599115.73	599256.87	1800	0	6905
2023.01.07	23:00:00	599350.52	600929.94	597685.43	597751.23	1800	0	6905
2023.01.07	23:30:00	597733.79	602054.36	597478.24	602041.97	1798	0	6905
2023.01.08	00:00:00	602088.31	603176.22	599745.27	599966.26	1761	0	6905
2023.01.08	00:30:00	600027.88	600688.55	597110.70	600310.05	1799	0	6905
2023.01.08	01:00:00	600291.42	601831.91	599739.32	601728.14	1800	0	6905
2023.01.08	01:30:00	601778.88	604160.68	601612.07	603170.29	1800	0	6905
2023.01.08	02:00:00	603132.57	605838.82	602868.29	605131.51	1799	0	6905
2023.01.08	02:30:00	605195.81	606262.10	601778.41	603012.22	1800	0	6905
2023.01.08	03:00:00	602956.45	602956.45	597533.00	598078.11	1800	0	6905
2023.01.08	03:30:00	597998.98	598278.82	594670.46	596072.87	1800	0	6905
2023.01.08	04:00:00	595977.04	597962.83	594778.18	594939.46	1800	0	6905
2023.01.08	04:30:00	594948.17	598655.22	594607.32	598000.70	1800	0	6905
2023.01.08	05:00:00	597975.45	599907.58	596567.45	599686.48	1800	0	6905
2023.01.08	05:30:00	599747.69	600120.60	597477.83	598255.10	1800	0	6905
2023.01.08	06:00:00	598271.88	604189.12	598271.88	603288.88	1800	0	6905
2023.01.08	06:30:00	603220.39	606263.16	602410.30	605330.53	1800	0	6905
2023.01.08	07:00:00	605260.27	606296.40	603199.94	605659.62	1800	0	6905
2023.01.08	07:30:00	605602.67	608042.06	604598.65	607356.19	1800	0	6905
2023.01.08	08:00:00	607432.95	615138.96	606402.62	615056.13	1800	0	6905
2023.01.08	08:30:00	615157.25	615823.05	613383.07	614320.00	1800	0	6905
2023.01.08	09:00:00	614384.84	617190.87	614291.95	615110.53	1800	0	6905
2023.01.08	09:30:00	615074.36	617297.97	614005.10	615194.50	1800	0	6905
2023.01.08	10:00:00	615275.31	615677.81	613088.28	614268.96	1800	0	6905
2023.01.08	10:30:00	614208.00	614458.57	610422.50	610451.13	1800	0	6905
2023.01.08	11:00:00	610502.27	613221.92	609859.99	613139.31	1800	0	6905
2023.01.08	11:30:00	613066.03	614035.01	610870.09	612115.77	1800	0	6905
2023.01.08	12:00:00	612069.42	615646.69	610438.54	614529.03	1800	0	6905
2023.01.08	12:30:00	614567.85	619375.83	614456.41	618337.24	1800	0	6905
2023.01.08	13:00:00	618391.64	619294.12	613724.55	614593.38	1800	0	6905
2023.01.08	13:30:00	614639.11	615034.34	612174.98	613033.95	1800	0	6905
2023.01.08	14:00:00	613099.27	614619.49	611787.05	612728.48	1799	0	6905
2023.01.08	14:30:00	612687.01	614071.81	611293.64	611359.38	1800	0	6905
2023.01.08	15:00:00	611326.89	611725.86	608671.85	610965.30	1800	0	6905
2023.01.08	15:30:00	610923.99	611481.39	608631.09	611091.77	1800	0	6905
2023.01.08	16:00:00	611084.02	611578.45	608148.92	609284.20	1799	0	6905
2023.01.08	16:30:00	609313.91	610380.70	607447.10	608317.37	1800	0	6905
2023.01.08	17:00:00	608364.27	611333.51	607710.78	609928.10	1800	0	6905
2023.01.08	17:30:00	609929.54	610540.24	608805.16	610282.67	1800	0	6905
2023.01.08	18:00:00	610310.43	612002.89	609523.15	610285.04	1800	0	6905
2023.01.08	18:30:00	610278.16	611599.78	609133.83	610893.82	1800	0	6905
2023.01.08	19:00:00	610901.72	613182.79	607858.34	609126.32	1800	0	6905
2023.01.08	19:30:00	609080.41	609218.68	606221.63	607464.98	1799	0	6905
2023.01.08	20:00:00	607532.55	607928.12	604152.89	604467.05	1800	0	6905
2023.01.08	20:30:00	604385.32	605390.22	601227.88	601332.37	1800	0	6905
2023.01.08	21:00:00	601349.30	601981.94	599071.76	599625.95	1800	0	6905
2023.01.08	21:30:00	599509.45	600576.89	596388.82	597875.68	1800	0	6905
2023.01.08	22:00:00	597808.51	601830.51	597596.11	601631.76	1800	0	6905
2023.01.08	22:30:00	601568.91	603512.95	600325.09	601440.56	1800	0	6905
2023.01.08	23:00:00	601404.82	603631.54	599952.48	603278.27	1800	0	6905
2023.01.08	23:30:00	603202.28	606902.60	601906.64	605824.75	1800	0	6905
2023.01.09	00:00:00	605865.83	607067.19	604727.02	606659.96	1800	0	6905
2023.01.09	00:30:00	606725.43	609218.31	606595.54	608795.40	1800	0	6905
2023.01.09	01:00:00	608790.00	610268.68	607479.74	610003.32	1800	0	6905
2023.01.09	01:30:00	609994.17	613024.92	609994.17	610646.61	1800	0	6905
2023.01.09	02:00:00	610683.68	612453.81	610346.61	611039.43	1800	0	6905
2023.01.09	02:30:00	611080.44	611660.68	608761.20	611087.33	1800	0	6905
2023.01.09	03:00:00	611016.24	612765.36	608414.82	608499.17	1800	0	6905
2023.01.09	03:30:00	608440.02	608654.31	605127.24	606731.20	1800	0	6905
2023.01.09	04:00:00	606717.90	607590.54	603030.15	605377.93	1800	0	6905
2023.01.09	04:30:00	605422.71	607192.34	604536.62	605611.83	1800	0	6905
2023.01.09	05:00:00	605578.32	606740.72	602289.39	602519.28	1799	0	6905
2023.01.09	05:30:00	602650.45	602650.45	598322.69	598511.25	1800	0	6905
2023.01.09	06:00:00	598516.58	600360.36	595716.09	597059.12	1800	0	6905
2023.01.09	06:30:00	597036.08	597167.55	594592.00	594919.39	1800	0	6905
2023.01.09	07:00:00	595017.80	597123.94	594028.49	596264.43	1799	0	6905
2023.01.09	07:30:00	596340.01	596940.28	594829.25	595949.25	1800	0	6905
2023.01.09	08:00:00	596008.09	596075.95	591915.57	595120.98	1800	0	6905
2023.01.09	08:30:00	595095.38	597077.24	593186.48	596258.96	1800	0	6905
2023.01.09	09:00:00	596304.76	596675.41	594074.86	594638.04	1800	0	6905
2023.01.09	09:30:00	594659.09	595606.00	592610.85	594224.09	1799	0	6905
2023.01.09	10:00:00	594299.07	595857.29	593424.29	595192.48	1800	0	6905
2023.01.09	10:30:00	595213.29	597701.73	593772.34	597111.36	1800	0	6905
2023.01.09	11:00:00	597052.95	598089.83	593870.60	594138.43	1800	0	6905
2023.01.09	11:30:00	594135.40	594255.67	591054.23	591068.98	1800	0	6905
2023.01.09	12:00:00	591102.37	591219.01	585638.39	585863.85	1800	0	6905
2023.01.09	12:30:00	585842.69	586488.35	582646.33	586162.94	1800	0	6905
2023.01.09	13:00:00	586120.02	586171.75	581687.42	583208.72	1800	0	6905
2023.01.09	13:30:00	583135.26	585069.24	582180.39	582325.74	1800	0	6905
2023.01.09	14:00:00	582229.23	583787.70	580759.77	582845.30	1800	0	6905
2023.01.09	14:30:00	582859.34	584088.74	581044.69	583789.06	1800	0	6905
2023.01.09	15:00:00	583926.74	584944.35	581259.34	582658.08	1800	0	6905
2023.01.09	15:30:00	582780.82	584230.68	579157.31	579685.41	1800	0	6905
2023.01.09	16:00:00	579632.17	580806.18	577603.04	579743.98	1800	0	6905
2023.01.09	16:30:00	579671.31	581026.26	577099.56	577375.01	1800	0	6905
2023.01.09	17:00:00	577222.96	578074.18	570242.05	570564.57	1800	0	6905
2023.01.09	17:30:00	570543.93	572347.91	565589.80	566186.29	1800	0	6905
2023.01.09	18:00:00	566227.89	566547.12	563206.13	563764.39	1800	0	6905
2023.01.09	18:30:00	563779.12	564937.23	562872.04	563579.85	1800	0	6905
2023.01.09	19:00:00	563596.74	564299.43	561477.10	563648.28	1800	0	6905
2023.01.09	19:30:00	563593.28	566264.92	563412.93	564647.49	1800	0	6905
2023.01.09	20:00:00	564602.71	568984.72	563782.11	568184.11	1800	0	6905
2023.01.09	20:30:00	568194.18	569053.47	567042.78	567151.28	1799	0	6905
2023.01.09	21:00:00	567134.84	568954.82	565790.81	567850.82	1800	0	6905
2023.01.09	21:30:00	567871.94	571792.34	567833.18	569384.59	1800	0	6905
2023.01.09	22:00:00	569314.40	569994.18	565446.54	565668.43	1800	0	6905
2023.01.09	22:30:00	565695.70	565817.14	563734.04	564306.93	1800	0	6905
2023.01.09	23:00:00	564299.19	566729.50	563055.71	565542.29	1800	0	6905
2023.01.09	23:30:00	565574.00	566477.35	562608.78	565027.60	1800	0	6905
2023.01.10	00:00:00	565001.11	565142.42	562276.70	562379.95	1800	0	6905
2023.01.10	00:30:00	562342.65	562704.36	559484.19	560394.30	1800	0	6905
2023.01.10	01:00:00	560394.17	561412.97	558641.43	559361.76	1800	0	6905
2023.01.10	01:30:00	559343.77	562713.28	557924.39	562423.17	1800	0	6905
2023.01.10	02:00:00	562469.04	564306.47	562422.52	563222.98	1800	0	6905
2023.01.10	02:30:00	563257.08	563296.13	558626.35	559151.34	1800	0	6905
2023.01.10	03:00:00	559167.92	560519.49	558122.20	560227.03	1796	0	6905
2023.01.10	03:30:00	560177.97	561184.81	559449.82	560015.33	1800	0	6905
2023.01.10	04:00:00	559968.04	561029.43	557586.19	557586.19	1799	0	6905
2023.01.10	04:30:00	557523.33	560311.66	556601.11	557084.84	1800	0	6905
2023.01.10	05:00:00	557154.25	557225.25	555076.87	556879.42	1800	0	6905
2023.01.10	05:30:00	556875.90	558820.25	555663.88	558813.73	1800	0	6905
2023.01.10	06:00:00	558754.88	559137.49	556869.71	558525.20	1796	0	6905
2023.01.10	06:30:00	558506.05	560599.01	557736.47	558885.54	1800	0	6905
2023.01.10	07:00:00	558890.89	560325.04	558079.14	558917.84	1799	0	6905
2023.01.10	07:30:00	558930.03	561071.36	558080.45	560754.16	1800	0	6905
2023.01.10	08:00:00	560764.75	561736.41	559043.32	560066.64	1800	0	6905
2023.01.10	08:30:00	560091.61	566209.97	559713.83	565718.29	1800	0	6905
2023.01.10	09:00:00	565717.47	567887.52	564923.96	566924.89	1800	0	6905
2023.01.10	09:30:00	566984.15	569907.80	565911.11	568411.07	1800	0	6905
2023.01.10	10:00:00	568321.59	569622.18	565477.12	566772.72	1800	0	6905
2023.01.10	10:30:00	566763.09	568446.27	565960.18	567440.10	1800	0	6905
2023.01.10	11:00:00	567443.61	568432.18	566132.25	566282.63	1800	0	6905
2023.01.10	11:30:00	566280.43	567575.93	565421.00	566464.21	1800	0	6905
2023.01.10	12:00:00	566474.03	569286.09	565667.01	567734.63	1800	0	6905
2023.01.10	12:30:00	567679.61	568254.97	566029.84	566858.85	1799	0	6905
2023.01.10	13:00:00	566862.56	567375.16	564881.01	566829.41	1800	0	6905
2023.01.10	13:30:00	566794.61	570505.20	566594.13	569533.92	1800	0	6905
2023.01.10	14:00:00	569539.84	571721.30	568707.79	568850.41	1800	0	6905
2023.01.10	14:30:00	568886.50	571235.94	568282.82	568404.65	1800	0	6905
2023.01.10	15:00:00	568385.36	568437.92	562297.30	562813.09	1799	0	6905
2023.01.10	15:30:00	562809.00	563180.83	558694.98	559589.45	1800	0	6905
2023.01.10	16:00:00	559608.98	560831.23	558095.24	560509.39	1800	0	6905
2023.01.10	16:30:00	560521.54	562899.41	559699.80	561176.74	1800	0	6905
2023.01.10	17:00:00	561134.66	561161.78	558903.29	560052.53	1800	0	6905
2023.01.10	17:30:00	560027.11	562747.69	560027.11	562148.58	1800	0	6905
2023.01.10	18:00:00	562118.50	563106.64	560654.33	561535.30	1800	0	6905
2023.01.10	18:30:00	561530.54	561800.98	559011.34	559736.94	1800	0	6905
2023.01.10	19:00:00	559658.35	561952.68	559472.96	559818.27	1800	0	6905
2023.01.10	19:30:00	559815.58	562691.80	558832.25	561489.03	1800	0	6905
2023.01.10	20:00:00	561400.14	563173.88	559988.55	560625.30	1800	0	6905
2023.01.10	20:30:00	560656.40	561012.47	559313.10	559550.39	1800	0	6905
2023.01.10	21:00:00	559547.18	561277.45	558749.11	560202.50	1800	0	6905
2023.01.10	21:30:00	560142.72	561634.15	559070.30	561180.92	1800	0	6905
2023.01.10	22:00:00	561189.36	561752.01	557947.38	560561.32	1800	0	6905
2023.01.10	22:30:00	560644.34	563045.91	560394.86	562214.16	1800	0	6905
2023.01.10	23:00:00	562201.15	565687.89	561087.19	564955.98	1800	0	6905
2023.01.10	23:30:00	565017.92	565572.81	563661.87	564936.32	1800	0	6905
2023.01.11	00:00:00	564933.23	566646.59	564075.61	565555.06	1800	0	6905
2023.01.11	00:30:00	565520.57	569955.59	564865.99	569805.22	1800	0	6905
2023.01.11	01:00:00	569864.11	571471.30	568743.51	569565.56	1800	0	6905
2023.01.11	01:30:00	569550.35	569938.44	566066.68	566297.56	1800	0	6905
2023.01.11	02:00:00	566277.77	569724.27	565785.38	568884.20	1800	0	6905
2023.01.11	02:30:00	568972.09	569331.69	565168.75	565466.85	1800	0	6905
2023.01.11	03:00:00	565507.96	567576.72	565093.12	566984.24	1800	0	6905
2023.01.11	03:30:00	566982.24	570166.73	566326.01	570166.73	1794	0	6905
2023.01.11	04:00:00	570249.07	570886.64	568737.50	569186.90	1800	0	6905
2023.01.11	04:30:00	569180.65	570373.95	568456.59	569450.83	1800	0	6905
2023.01.11	05:00:00	569539.05	572701.99	569530.61	570725.57	1800	0	6905
2023.01.11	05:30:00	570757.03	572097.81	569215.65	570179.26	1798	0	6905
2023.01.11	06:00:00	570119.54	573046.17	569826.54	570677.00	1800	0	6905
2023.01.11	06:30:00	570648.42	570819.32	567225.17	569467.32	1800	0	6905
2023.01.11	07:00:00	569382.14	569800.17	565730.01	567310.75	1800	0	6905
2023.01.11	07:30:00	567318.51	571750.72	567167.12	571750.72	1800	0	6905
2023.01.11	08:00:00	571664.35	575182.76	571248.53	573481.25	1800	0	6905
2023.01.11	08:30:00	573427.38	574338.18	571289.54	572160.20	1800	0	6905
2023.01.11	09:00:00	572164.86	575507.66	571771.49	573422.06	1800	0	6905
2023.01.11	09:30:00	573519.36	575328.19	571801.19	573659.09	1800	0	6905
2023.01.11	10:00:00	573651.91	575265.67	571415.77	573606.92	1800	0	6905
2023.01.11	10:30:00	573609.01	573964.40	571677.71	571746.72	1800	0	6905
2023.01.11	11:00:00	571713.11	573165.35	570261.31	572314.85	1800	0	6905
2023.01.11	11:30:00	572289.56	575816.58	571980.84	574941.24	1800	0	6905
2023.01.11	12:00:00	574994.69	577335.49	573615.26	575959.16	1800	0	6905
2023.01.11	12:30:00	575957.71	576999.02	573832.67	575467.41	1799	0	6905
2023.01.11	13:00:00	575499.14	577742.95	574925.53	576787.90	1800	0	6905
2023.01.11	13:30:00	576729.27	576934.15	574437.35	576145.75	1800	0	6905
2023.01.11	14:00:00	576156.47	577646.89	573397.12	573804.57	1800	0	6905
2023.01.11	14:30:00	573752.28	576420.18	573649.08	575428.71	1800	0	6905
2023.01.11	15:00:00	575439.13	577381.22	574044.80	574094.33	1800	0	6905
2023.01.11	15:30:00	574012.11	575311.82	572373.67	575194.18	1800	0	6905
2023.01.11	16:00:00	575211.12	578148.60	574737.75	575758.98	1800	0	6905
2023.01.11	16:30:00	575629.55	577764.24	574459.10	575164.58	1800	0	6905
2023.01.11	17:00:00	575252.38	575374.99	573029.39	574501.83	1800	0	6905
2023.01.11	17:30:00	574541.80	575274.01	572020.66	572156.23	1799	0	6905
2023.01.11	18:00:00	572177.61	572445.02	570070.77	571785.71	1800	0	6905
2023.01.11	18:30:00	571775.92	572104.22	566461.60	566461.60	1800	0	6905
2023.01.11	19:00:00	566479.25	571608.97	566221.14	571599.65	1800	0	6905
2023.01.11	19:30:00	571639.26	572439.10	570023.68	570237.94	1800	0	6905
2023.01.11	20:00:00	570249.75	572482.50	569798.63	571229.66	1800	0	6905
2023.01.11	20:30:00	571248.22	572074.05	569954.89	570923.76	1800	0	6905
2023.01.11	21:00:00	570916.25	572009.54	569274.54	571175.14	1800	0	6905
2023.01.11	21:30:00	571303.52	572351.11	569945.34	571565.36	1800	0	6905
2023.01.11	22:00:00	571575.46	573476.17	570093.28	573342.47	1800	0	6905
2023.01.11	22:30:00	573285.27	574475.63	571629.98	574107.52	1799	0	6905
2023.01.11	23:00:00	574124.42	575541.64	572574.84	573716.28	1800	0	6905
2023.01.11	23:30:00	573819.95	574988.21	571602.98	572841.85	1800	0	6905
2023.01.12	00:00:00	572813.90	574536.18	571029.04	573753.77	1800	0	6905
2023.01.12	00:30:00	573761.83	576007.02	573396.42	575441.45	1800	0	6905
2023.01.12	01:00:00	575452.61	576472.64	573057.17	574670.82	1799	0	6905
2023.01.12	01:30:00	574570.67	574727.17	572004.28	572863.26	1800	0	6905
2023.01.12	02:00:00	572841.56	575369.61	572462.93	574438.22	1800	0	6905
2023.01.12	02:30:00	574405.54	577409.14	574233.28	574835.00	1800	0	6905
2023.01.12	03:00:00	574938.97	577976.57	574928.30	575818.66	1800	0	6905
2023.01.12	03:30:00	575802.84	576930.53	573992.64	575008.41	1800	0	6905
2023.01.12	04:00:00	574884.15	576925.22	572854.70	575324.19	1799	0	6905
2023.01.12	04:30:00	575362.27	575447.25	572884.07	574381.03	1800	0	6905
2023.01.12	05:00:00	574391.92	575492.91	572643.36	575410.21	1800	0	6905
2023.01.12	05:30:00	575393.67	575977.57	571662.15	572023.18	1800	0	6905
2023.01.12	06:00:00	572064.85	572755.11	569126.55	569540.89	1800	0	6905
2023.01.12	06:30:00	569461.02	570587.05	565469.30	566523.97	1800	0	6905
2023.01.12	07:00:00	566539.01	567153.52	564641.11	565411.42	1800	0	6905
2023.01.12	07:30:00	565403.90	566563.40	563787.43	565887.47	1800	0	6905
2023.01.12	08:00:00	565887.05	566387.65	563742.75	564002.05	1800	0	6905
2023.01.12	08:30:00	564065.09	565800.40	563294.11	565398.06	1800	0	6905
2023.01.12	09:00:00	565430.84	566163.95	562036.77	564955.12	1800	0	6905
2023.01.12	09:30:00	564921.06	567313.86	564035.98	566667.95	1799	0	6905
2023.01.12	10:00:00	566552.64	566592.66	563690.14	564113.03	1800	0	6905
2023.01.12	10:30:00	564047.58	564353.53	561683.67	563050.01	1800	0	6905
2023.01.12	11:00:00	563016.55	565506.13	562467.50	565134.84	1799	0	6905
2023.01.12	11:30:00	565032.92	565284.66	561884.24	562266.57	1800	0	6905
2023.01.12	12:00:00	562306.68	563199.70	559709.39	561769.98	1799	0	6905
2023.01.12	12:30:00	561766.38	563244.84	559139.03	559648.37	1800	0	6905
2023.01.12	13:00:00	559728.86	560280.20	556099.58	556111.64	1799	0	6905
2023.01.12	13:30:00	556142.56	556969.00	554082.19	554106.07	1800	0	6905
2023.01.12	14:00:00	554104.19	554837.78	552591.10	553347.12	1800	0	6905
2023.01.12	14:30:00	553362.57	555373.32	551872.70	552105.40	1800	0	6905
2023.01.12	15:00:00	552181.87	553379.20	550954.72	552527.97	1800	0	6905
2023.01.12	15:30:00	552503.27	553794.19	551553.23	552058.65	1800	0	6905
2023.01.12	16:00:00	552108.27	552629.23	550423.55	550999.19	1800	0	6905
2023.01.12	16:30:00	551106.26	552788.31	550960.06	552617.17	1800	0	6905
2023.01.12	17:00:00	552537.14	552791.69	550544.89	550846.07	1800	0	6905
2023.01.12	17:30:00	550824.79	550848.32	548620.42	549807.65	1800	0	6905
2023.01.12	18:00:00	549802.69	552278.08	549024.54	552162.59	1800	0	6905
2023.01.12	18:30:00	552090.92	553326.62	551103.11	551316.43	1800	0	6905
2023.01.12	19:00:00	551326.70	556488.44	550583.46	556342.31	1800	0	6905
2023.01.12	19:30:00	556332.01	557060.00	554760.51	555255.35	1799	0	6905
2023.01.12	20:00:00	555273.00	557795.09	554695.24	555753.74	1800	0	6905
2023.01.12	20:30:00	555763.91	557487.52	555168.77	555745.35	1799	0	6905
2023.01.12	21:00:00	555750.81	556729.92	553590.68	556552.39	1800	0	6905
2023.01.12	21:30:00	556517.19	558602.69	554288.84	555337.83	1799	0	6905
2023.01.12	22:00:00	555330.52	557160.73	553793.03	555954.57	1800	0	6905
2023.01.12	22:30:00	555905.90	555983.50	553344.28	555363.30	1800	0	6905
2023.01.12	23:00:00	555344.61	555344.61	552661.71	553746.47	1800	0	6905
2023.01.12	23:30:00	553846.17	555900.00	553570.09	555414.62	1800	0	6905
2023.01.13	00:00:00	555453.51	555520.74	552548.46	554197.81	1800	0	6905
2023.01.13	00:30:00	554213.27	555040.77	552841.66	553605.88	1800	0	6905
2023.01.13	01:00:00	553525.78	555293.61	552709.84	554540.62	1800	0	6905
2023.01.13	01:30:00	554569.78	555014.92	552771.67	553922.08	1800	0	6905
2023.01.13	02:00:00	553960.73	555543.05	552301.19	555291.97	1800	0	6905
2023.01.13	02:30:00	555306.54	558334.47	555306.54	557025.04	1800	0	6905
2023.01.13	03:00:00	556988.56	561268.56	556141.17	561268.56	1799	0	6905
2023.01.13	03:30:00	561235.90	564526.52	560868.75	563368.77	1800	0	6338
2023.01.13	04:00:00	563349.98	564234.14	561381.01	561455.68	1800	0	6338
2023.01.13	04:30:00	561433.60	562672.87	560285.62	561784.56	1800	0	6338
2023.01.13	05:00:00	561782.25	563167.07	559823.59	561211.91	1800	0	6338
2023.01.13	05:30:00	561195.07	562371.14	559755.26	560834.59	1800	0	6338
2023.01.13	06:00:00	560839.90	563816.82	559366.40	563436.12	1800	0	6338
2023.01.13	06:30:00	563445.79	563555.51	557740.74	558323.17	1800	0	6338
2023.01.13	07:00:00	558340.25	560983.79	557725.58	560460.17	1799	0	6338
2023.01.13	07:30:00	560413.61	562188.08	559457.10	560823.71	1800	0	6338
2023.01.13	08:00:00	560888.71	562027.44	560054.53	561078.83	1800	0	6338
2023.01.13	08:30:00	561070.22	561507.89	557612.88	558247.80	1800	0	6338
2023.01.13	09:00:00	558220.25	558278.44	555180.61	556430.65	1800	0	6338
2023.01.13	09:30:00	556376.63	556834.09	552446.01	552671.83	1800	0	6338
2023.01.13	10:00:00	552614.36	552702.76	548102.49	548135.46	1800	0	6338
2023.01.13	10:30:00	548141.67	549609.07	545587.87	548896.18	1799	0	6338
2023.01.13	11:00:00	548960.44	553629.48	548339.95	553249.68	1800	0	6338
2023.01.13	11:30:00	553235.61	553813.16	550176.97	551119.44	1800	0	6338
2023.01.13	12:00:00	551124.62	554239.35	550411.95	551434.06	1800	0	6338
2023.01.13	12:30:00	551488.06	552286.42	548540.90	551674.05	1800	0	6338
2023.01.13	13:00:00	551671.68	555300.08	551656.47	554718.96	1800	0	6338
2023.01.13	13:30:00	554802.49	557948.58	554045.59	557209.23	1800	0	6338
2023.01.13	14:00:00	557264.54	557754.06	555302.58	555329.61	1800	0	6338
2023.01.13	14:30:00	555322.26	556776.92	554823.94	556764.51	1800	0	6338
2023.01.13	15:00:00	556748.07	557607.59	554078.58	554114.55	1800	0	6338
2023.01.13	15:30:00	554102.80	558874.66	554021.90	557564.82	1800	0	6338
2023.01.13	16:00:00	557502.55	558795.17	556573.28	556665.89	1799	0	6338
2023.01.13	16:30:00	556632.53	557313.32	554293.03	555731.68	1799	0	6338
2023.01.13	17:00:00	555808.98	557440.26	555115.00	557167.21	1800	0	6338
2023.01.13	17:30:00	557140.58	558639.50	556220.09	557882.52	1800	0	6338
2023.01.13	18:00:00	557841.38	558085.71	555282.20	558046.06	1800	0	6338
2023.01.13	18:30:00	558051.53	558959.71	555425.38	556169.60	1800	0	6338
2023.01.13	19:00:00	556143.46	560417.26	556134.17	559620.61	1800	0	6338
2023.01.13	19:30:00	559686.37	562713.93	559360.98	561833.14	1800	0	6338
2023.01.13	20:00:00	561856.99	561985.26	559805.61	561126.98	1800	0	6338
2023.01.13	20:30:00	561112.30	561711.35	558085.50	560106.49	1800	0	6338
2023.01.13	21:00:00	560166.91	560936.62	555676.91	556725.41	1800	0	6338
2023.01.13	21:30:00	556674.03	556928.81	552612.97	553349.00	1800	0	6338
2023.01.13	22:00:00	553363.02	554013.50	552451.07	553627.16	1800	0	6338
2023.01.13	22:30:00	553693.22	554618.35	552251.19	553756.88	1800	0	6338
2023.01.13	23:00:00	553753.41	557670.96	552998.46	557430.09	1800	0	6338
2023.01.13	23:30:00	557483.77	558596.31	556769.69	557948.89	1800	0	6338
2023.01.14	00:00:00	557938.98	560967.78	556974.11	557759.08	1800	0	6338
2023.01.14	00:30:00	557722.75	558896.53	555685.00	556109.91	1800	0	6338
2023.01.14	01:00:00	556084.66	558238.72	554966.06	558133.91	1800	0	6338
2023.01.14	01:30:00	558152.21	559779.43	557719.90	559464.77	1800	0	6338
2023.01.14	02:00:00	559504.44	562903.15	558374.02	562144.25	1800	0	6338
2023.01.14	02:30:00	562220.01	563415.16	561478.34	562835.71	1800	0	6338
2023.01.14	03:00:00	562857.61	563741.70	560139.75	560357.20	1800	0	6338
2023.01.14	03:30:00	560345.09	561571.14	559859.23	560407.18	1800	0	6338
2023.01.14	04:00:00	560343.47	561221.43	558602.51	560327.03	1800	0	6338
2023.01.14	04:30:00	560365.83	562270.31	559599.93	560357.83	1800	0	6338
2023.01.14	05:00:00	560405.67	561311.77	557060.48	557276.29	1800	0	6338
2023.01.14	05:30:00	557279.58	557755.20	555789.87	555942.40	1800	0	6338
2023.01.14	06:00:00	556009.63	556163.17	551618.80	552596.38	1800	0	6338
2023.01.14	06:30:00	552642.10	552780.28	550334.67	552714.88	1800	0	6338
2023.01.14	07:00:00	552675.42	555121.42	552374.37	554691.41	1800	0	6338
2023.01.14	07:30:00	554720.45	556402.71	554366.11	554996.06	1800	0	6338
2023.01.14	08:00:00	554854.65	556332.46	553616.64	554167.14	1771	0	6338
2023.01.14	08:30:00	554099.54	555743.92	551776.89	554086.91	1800	0	6338
2023.01.14	09:00:00	554118.80	556894.42	553652.71	556383.84	1800	0	6338
2023.01.14	09:30:00	556446.27	558528.28	556306.52	557006.72	1800	0	6338
2023.01.14	10:00:00	557003.15	557372.39	552789.71	553839.86	1800	0	6338
2023.01.14	10:30:00	553776.74	556868.56	552200.74	556317.91	1800	0	6338
2023.01.14	11:00:00	556283.09	561111.31	556019.63	560130.19	1800	0	6338
2023.01.14	11:30:00	560073.19	561176.59	558001.85	558123.54	1800	0	6338
2023.01.14	12:00:00	558112.28	561823.36	557497.39	559591.84	1800	0	6338
